S000034304	CDS					YKL206C		11	49809	49006	C		2011-02-03	1996-07-31	
S000001688	ORF	Verified	YKL205W	LOS1		chromosome 11	L000000950	11	50051	53353	W	-149.7	2011-02-03	1996-07-31	Nuclear pore protein involved in nuclear export of pre-tRNA and in re-export of mature tRNAs after their retrograde import from the cytoplasm
S000034266	CDS					YKL205W		11	50051	53353	W		2011-02-03	1996-07-31	
S000001687	ORF	Verified	YKL204W	EAP1		chromosome 11		11	53704	55602	W		2011-02-03	1996-07-31	eIF4E-associated protein, competes with eIF4G for binding to eIF4E; inhibits cap-dependent translation; functions independently of eIF4E to maintain genetic stability; plays a role in cell growth, implicated in the TOR signaling cascade
S000033363	CDS					YKL204W		11	53704	55602	W		2011-02-03	1996-07-31	
S000118401	ARS		ARS1103		ARSXI-56	chromosome 11		11	55671	55917			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000001686	ORF	Verified	YKL203C	TOR2	DRR2	chromosome 11	L000002323	11	63359	55935	C	-152.3	2011-02-03	2004-02-13|1996-07-31	PIK-related protein kinase and rapamycin target; subunit of TORC1, a complex that regulates growth in response to nutrients and TORC2, a complex that regulates cell-cycle dependent polarization of the actin cytoskeleton; involved in meiosis
S000033266	CDS					YKL203C		11	63359	55935	C		2011-02-03	2004-02-13|1996-07-31	
S000001685	ORF	Dubious	YKL202W			chromosome 11		11	63821	64402	W		2011-02-03	2001-05-31|1996-07-31|1999-03-12	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000033230	CDS					YKL202W		11	63821	64402	W		2011-02-03	2001-05-31|1996-07-31|1999-03-12	
S000001684	ORF	Verified	YKL201C	MNN4	YKL200C	chromosome 11	L000001128	11	67466	63930	C	-132.6	2011-02-03	2001-05-31|1996-07-31|1999-03-12	Putative positive regulator of mannosylphosphate transferase (Mnn6p), involved in mannosylphosphorylation of N-linked oligosaccharides; expression increases in late-logarithmic and stationary growth phases
S000032315	CDS					YKL201C		11	67466	63930	C		2011-02-03	2001-05-31|1999-03-12|1996-07-31	
S000001681	ORF	Verified	YKL198C	PTK1	POT1|YKT9|YKL199C|STK1|KKT8	chromosome 11	L000003491	11	70220	68232	C		2011-02-03	2003-01-08|1996-07-31|1999-03-12|2011-02-03	Putative serine/threonine protein kinase that regulates spermine uptake; involved in polyamine transport; possible mitochondrial protein
S000034854	CDS					YKL198C		11	70220	68232	C		2011-02-03	2003-01-08|1996-07-31|1999-03-12|2011-02-03	
S000001680	ORF	Verified	YKL197C	PEX1	PAS1	chromosome 11	L000001337	11	73865	70734	C		2011-02-03	1996-07-31	AAA-peroxin that heterodimerizes with AAA-peroxin Pex6p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; induced by oleic acid and upregulated during anaerobiosis
S000033983	CDS					YKL197C		11	73865	70734	C		2011-02-03	1996-07-31	
S000007055	long_terminal_repeat		YKLWdelta1			chromosome 11		11	74236	74518	W		2011-02-03	2000-05-19	Ty1 LTR
S000006671	tRNA		tN(GUU)K			chromosome 11	L000003629	11	74624	74697	W		2011-02-03	2000-05-19	tRNA-Asn
S000030740	noncoding_exon					tN(GUU)K		11	74624	74697	W		2011-02-03	2000-05-19	
S000001679	ORF	Verified	YKL196C	YKT6		chromosome 11	L000004163	11	75534	74932	C		2011-02-03	1996-07-31	Vesicle membrane protein (v-SNARE) with acyltransferase activity; involved in trafficking to and within the Golgi, endocytic trafficking to the vacuole, and vacuolar fusion; membrane localization due to prenylation at the carboxy-terminus
S000033862	CDS					YKL196C		11	75534	74932	C		2011-02-03	1996-07-31	
S000001678	ORF	Verified	YKL195W	MIA40	TIM40|FMP15	chromosome 11		11	75821	77032	W		2011-02-03	2003-09-22|1996-07-31	Essential protein of the mitochondrial intermembrane space (IMS); promotes retention of newly imported proteins; may do so by stabilizing client protein folding as part of a disulfide relay system or transferring metal to client proteins
S000033827	CDS					YKL195W		11	75821	77032	W		2011-02-03	2003-09-22|1996-07-31	
S000001677	ORF	Verified	YKL194C	MST1		chromosome 11	L000001207	11	78646	77258	C		2011-02-03	1996-07-31	Mitochondrial threonyl-tRNA synthetase
S000030386	CDS					YKL194C		11	78646	77258	C		2011-02-03	1996-07-31	
S000001676	ORF	Verified	YKL193C	SDS22	EGP1	chromosome 11	L000002590	11	79882	78866	C		2011-02-03	1996-07-31	Conserved nuclear regulatory subunit of Glc7p type 1 protein serine-threonine phosphatase (PP1), functions positively with Glc7p to promote dephosphorylation of nuclear substrates required for chromosome transmission during mitosis
S000030304	CDS					YKL193C		11	79882	78866	C		2011-02-03	1996-07-31	
S000001675	ORF	Verified	YKL192C	ACP1		chromosome 11	L000004843	11	80537	80160	C		2011-02-03	1996-07-31	Mitochondrial matrix acyl carrier protein, involved in biosynthesis of octanoate, which is a precursor to lipoic acid; activated by phosphopantetheinylation catalyzed by Ppt2p
S000030104	CDS					YKL192C		11	80537	80160	C		2011-02-03	1996-07-31	
S000001674	ORF	Verified	YKL191W	DPH2		chromosome 11	L000000522	11	81035	82639	W		2011-02-03	1996-07-31	Protein required, along with Dph1p, Kti11p, Jjj3p, and Dph5p, for synthesis of diphthamide, which is a modified histidine residue of translation elongation factor 2 (Eft1p or Eft2p); may act in a complex with Dph1p and Kti11p
S000030067	CDS					YKL191W		11	81035	82639	W		2011-02-03	1996-07-31	
S000001673	ORF	Verified	YKL190W	CNB1	YCN2|CRV1	chromosome 11	L000000371	11	82947	83550	W		2011-02-03	1996-07-31	Calcineurin B; the regulatory subunit of calcineurin, a Ca++/calmodulin-regulated type 2B protein phosphatase which regulates Crz1p (a stress-response transcription factor), the other calcineurin subunit is encoded by CNA1 and/or CMP1
S000029989	CDS					YKL190W		11	82947	82998	W		2011-02-03	1996-07-31	
S000029990	CDS					YKL190W		11	83075	83550	W		2011-02-03	1996-07-31	
S000029991	intron					YKL190W		11	82999	83074	W		2011-02-03	1996-07-31	
S000007050	long_terminal_repeat		YKLCdelta2			chromosome 11		11	84115	83808	C		2011-02-03	2000-05-19	Ty1 LTR
S000006651	tRNA		tL(UAA)K			chromosome 11	L000003630	11	84208	84291	W		2011-02-03	2000-05-19	tRNA-Leu
S000037408	noncoding_exon					tL(UAA)K		11	84208	84291	W		2011-02-03	2000-05-19	
S000001672	ORF	Verified	YKL189W	HYM1		chromosome 11	L000004365	11	84704	85903	W		2011-02-03	1996-07-31	Component of the RAM signaling network that is involved in regulation of Ace2p activity and cellular morphogenesis, interacts with Kic1p and Sog2p, localizes to sites of polarized growth during budding and during the mating response
S000030561	CDS					YKL189W		11	84704	85903	W		2011-02-03	1996-07-31	
S000001671	ORF	Verified	YKL188C	PXA2	PAT1	chromosome 11	L000003538	11	88786	86225	C		2011-02-03	1996-07-31	Subunit of a heterodimeric peroxisomal ATP-binding cassette transporter complex (Pxa1p-Pxa2p), required for import of long-chain fatty acids into peroxisomes; similarity to human adrenoleukodystrophy transporter and ALD-related proteins
S000030413	CDS					YKL188C		11	88786	86225	C		2011-02-03	1996-07-31	
S000130138	ARS		ARS1104		ARSXI-89	chromosome 11		11	88789	89287			2011-02-03	2009-05-06	Putative replication origin, identified in multiple array studies, not yet confirmed by plasmid-based assay
S000001670	ORF	Uncharacterized	YKL187C			chromosome 11		11	91536	89284	C		2011-02-03	1996-07-31	Putative protein of unknown function; the authentic, non-tagged protein is detected in a phosphorylated state in highly purified mitochondria in high-throughput studies
S000037608	CDS					YKL187C		11	91536	89284	C		2011-02-03	1996-07-31	
S000001669	ORF	Verified	YKL186C	MTR2		chromosome 11	L000002934	11	93298	92744	C		2011-02-03	1996-07-31	mRNA transport regulator, essential nuclear protein; Mex67p and Mtr2p form a mRNA export complex which binds to RNA
S000037550	CDS					YKL186C		11	93298	92744	C		2011-02-03	1996-07-31	
S000122106	five_prime_UTR_intron					YKL186C		11	93465	93312	C		2011-02-03	2007-04-04	
S000001668	ORF	Verified	YKL185W	ASH1		chromosome 11	L000003058	11	94499	96265	W		2011-02-03	1996-07-31	Zinc-finger inhibitor of HO transcription; mRNA is localized and translated in the distal tip of anaphase cells, resulting in accumulation of Ash1p in daughter cell nuclei and inhibition of HO expression; potential Cdc28p substrate
S000037492	CDS					YKL185W		11	94499	96265	W		2011-02-03	1996-07-31	
S000001667	ORF	Verified	YKL184W	SPE1	SPE10|ORD1	chromosome 11	L000001307|L000001993|L000001995	11	96757	98157	W	-130.3	2011-02-03	1996-07-31	Ornithine decarboxylase, catalyzes the first step in polyamine biosynthesis; degraded in a proteasome-dependent manner in the presence of excess polyamines; deletion decreases lifespan, and increases necrotic cell death and ROS generation
S000032037	CDS					YKL184W		11	96757	98157	W		2011-02-03	1996-07-31	
S000119035	ARS		ARS1125		ARSXI-98|ARS1104.5	chromosome 11		11	98329	98567			2011-02-03	2006-10-03	Autonomously Replicating Sequence
S000028558	ORF	Uncharacterized	YKL183C-A			chromosome 11		11	98607	98395	C		2011-02-03	2003-07-29	Putative protein of unknown function; identified by fungal homology and RT-PCR
S000031244	CDS					YKL183C-A		11	98607	98395	C		2011-02-03	2003-07-29	
S000001666	ORF	Verified	YKL183W	LOT5		chromosome 11		11	98721	99641	W		2011-02-03	1996-07-31	Protein of unknown function; gene expression increases in cultures shifted to a lower temperature
S000031917	CDS					YKL183W		11	98721	99641	W		2011-02-03	1996-07-31	
S000001665	ORF	Verified	YKL182W	FAS1		chromosome 11	L000000601	11	100671	106826	W	-116.7	2011-02-03	1996-07-31	Beta subunit of fatty acid synthetase, which catalyzes the synthesis of long-chain saturated fatty acids; contains acetyltransacylase, dehydratase, enoyl reductase, malonyl transacylase, and palmitoyl transacylase activities
S000031771	CDS					YKL182W		11	100671	106826	W		2011-02-03	1996-07-31	
S000001664	ORF	Verified	YKL181W	PRS1	PRP1	chromosome 11	L000001494	11	107316	108599	W		2011-02-03	1996-07-31	5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP, which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes
S000029853	CDS					YKL181W		11	107316	108599	W		2011-02-03	1996-07-31	
S000001663	ORF	Verified	YKL180W	RPL17A	YL17|L20A|L17A|RPL17	chromosome 11	L000001715	11	109269	110129	W		2011-02-03	1996-07-31	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl17Bp and has similarity to E. coli L22 and rat L17 ribosomal proteins; copurifies with the Dam1 complex (aka DASH complex)
S000036148	CDS					YKL180W		11	109269	109577	W		2011-02-03	1996-07-31	
S000036149	CDS					YKL180W		11	109884	110129	W		2011-02-03	1996-07-31	
S000036150	intron					YKL180W		11	109578	109883	W		2011-02-03	1996-07-31	
S000001662	ORF	Verified	YKL179C	COY1		chromosome 11		11	112503	110464	C		2011-02-03	1996-07-31	Golgi membrane protein with similarity to mammalian CASP; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function
S000035207	CDS					YKL179C		11	112503	110464	C		2011-02-03	1996-07-31	
S000001660	ORF	Dubious	YKL177W			chromosome 11		11	114356	114694	W		2011-02-03	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene STE3
S000034192	CDS					YKL177W		11	114356	114694	W		2011-02-03	1996-07-31	
S000001661	ORF	Verified	YKL178C	STE3	DAF2	chromosome 11	L000002113	11	114627	113215	C		2011-02-03	1996-07-31	Receptor for a factor pheromone, couples to MAP kinase cascade to mediate pheromone response; transcribed in alpha cells and required for mating by alpha cells, ligand bound receptors endocytosed and recycled to the plasma membrane; GPCR
S000035096	CDS					YKL178C		11	114627	113215	C		2011-02-03	1996-07-31	
S000001659	ORF	Verified	YKL176C	LST4		chromosome 11	L000004354	11	117986	115500	C		2011-02-03	1996-07-31	Protein possibly involved in a post-Golgi secretory pathway; required for the transport of nitrogen-regulated amino acid permease Gap1p from the Golgi to the cell surface
S000034038	CDS					YKL176C		11	117986	115500	C		2011-02-03	1996-07-31	
S000001658	ORF	Verified	YKL175W	ZRT3		chromosome 11		11	118793	120304	W		2011-02-03	1996-07-31	Vacuolar membrane zinc transporter, transports zinc from storage in the vacuole to the cytoplasm when needed; transcription is induced under conditions of zinc deficiency
S000033999	CDS					YKL175W		11	118793	120304	W		2011-02-03	1996-07-31	
S000001657	ORF	Verified	YKL174C	TPO5		chromosome 11		11	122236	120380	C		2011-02-03	1996-07-31	Protein involved in excretion of putrescine and spermidine; putative polyamine transporter in the Golgi or post-Golgi vesicles
S000033149	CDS					YKL174C		11	122236	120380	C		2011-02-03	1996-07-31	
S000001656	ORF	Verified	YKL173W	SNU114	GIN10	chromosome 11	L000003541	11	122517	125543	W		2011-02-03	1996-07-31	GTPase component of U5 snRNP involved in mRNA splicing via spliceosome; binds directly to U5 snRNA; proposed to be involved in conformational changes of the spliceosome; similarity to ribosomal translocation factor EF-2
S000033113	CDS					YKL173W		11	122517	125543	W		2011-02-03	1996-07-31	
S000001655	ORF	Verified	YKL172W	EBP2		chromosome 11	L000004646	11	125759	127042	W		2011-02-03	1996-07-31	Essential protein required for the maturation of 25S rRNA and 60S ribosomal subunit assembly, localizes to the nucleolus; constituent of 66S pre-ribosomal particles
S000033024	CDS					YKL172W		11	125759	127042	W		2011-02-03	1996-07-31	
S000001654	ORF	Verified	YKL171W	NNK1		chromosome 11		11	127475	130261	W		2011-02-03	1996-07-31	Protein kinase; implicated in proteasome function; interacts with TORC1, Ure2 and Gdh2; overexpression leads to hypersensitivity to rapamycin and nuclear accumulation of Gln3; epitope-tagged protein localizes to the cytoplasm
S000032097	CDS					YKL171W		11	127475	130261	W		2011-02-03	1996-07-31	
S000001653	ORF	Verified	YKL170W	MRPL38	YmL38|YmL34|MRPL34	chromosome 11	S000029310|L000002693|L000001173	11	130634	131050	W		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL34 and YmL38) on two-dimensional SDS gels
S000031979	CDS					YKL170W		11	130634	131050	W		2011-02-03	1996-07-31	
S000001652	ORF	Dubious	YKL169C			chromosome 11		11	131068	130685	C		2011-02-03	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MRPL38
S000030884	CDS					YKL169C		11	131068	130685	C		2011-02-03	1996-07-31	
S000001651	ORF	Verified	YKL168C	KKQ8		chromosome 11	L000004097	11	133462	131288	C		2011-02-03	1996-07-31|2006-05-08	Putative serine/threonine protein kinase with unknown cellular role
S000030812	CDS					YKL168C		11	133462	131288	C		2011-02-03	1996-07-31|2006-05-08	
S000001650	ORF	Verified	YKL167C	MRP49		chromosome 11	L000001159	11	134134	133721	C		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the large subunit, not essential for mitochondrial translation
S000037870	CDS					YKL167C		11	134134	133721	C		2011-02-03	1996-07-31	
S000001649	ORF	Verified	YKL166C	TPK3		chromosome 11	L000002327	11	135705	134509	C		2011-02-03	1996-07-31	cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk2p; localizes to P-bodies during stationary phase
S000037767	CDS					YKL166C		11	135705	134509	C		2011-02-03	1996-07-31	
S000007617	ORF	Dubious	YKL165C-A			chromosome 11		11	136023	135790	C		2011-02-03	2001-02-26	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data
S000037215	CDS					YKL165C-A		11	136023	135790	C		2011-02-03	2001-02-26	
S000001648	ORF	Verified	YKL165C	MCD4	FSR2|SSU21|ZRG16	chromosome 11	L000003913|S000029172|L000003584	11	140691	137932	C		2011-02-03	1996-07-31	Protein involved in glycosylphosphatidylinositol (GPI) anchor synthesis; multimembrane-spanning protein that localizes to the endoplasmic reticulum; highly conserved among eukaryotes
S000037706	CDS					YKL165C		11	140691	137932	C		2011-02-03	1996-07-31	
S000006558	tRNA		tE(UUC)K			chromosome 11	L000003643	11	141089	141018	C		2011-02-03	2000-05-19	tRNA-Glu; thiolation of uridine at wobble position (34) requires Ncs6p
S000036005	noncoding_exon					tE(UUC)K		11	141089	141018	C		2011-02-03	2000-05-19	
S000001647	ORF	Verified	YKL164C	PIR1	CCW6	chromosome 11	L000001441	11	142819	141794	C		2011-02-03	1996-07-31	O-glycosylated protein required for cell wall stability; attached to the cell wall via beta-1,3-glucan; mediates mitochondrial translocation of Apn1p; expression regulated by the cell integrity pathway and by Swi5p during the cell cycle
S000036944	CDS					YKL164C		11	142819	141794	C		2011-02-03	1996-07-31	
S000001646	ORF	Verified	YKL163W	PIR3	CCW8	chromosome 11	L000001443	11	144401	145378	W		2011-02-03	1996-07-31	O-glycosylated covalently-bound cell wall protein required for cell wall stability; expression is cell cycle regulated, peaking in M/G1 and also subject to regulation by the cell integrity pathway
S000036912	CDS					YKL163W		11	144401	145378	W		2011-02-03	1996-07-31	
S000007244	ORF	Dubious	YKL162C-A			chromosome 11		11	146074	145922	C		2011-02-03	1999-07-17	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data
S000032863	CDS					YKL162C-A		11	146074	145922	C		2011-02-03	1999-07-17	
S000001645	ORF	Uncharacterized	YKL162C			chromosome 11		11	148838	147630	C		2011-02-03	1996-07-31	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion
S000036809	CDS					YKL162C		11	148838	147630	C		2011-02-03	1996-07-31	
S000001644	ORF	Verified	YKL161C	KDX1	MLP1	chromosome 11		11	150687	149386	C		2011-02-03	1996-07-31	Protein kinase implicated in the Slt2p mitogen-activated (MAP) kinase signaling pathway; interacts with numerous components in the mating pheromone and CWI MAPK pathways; associates with Rlm1p
S000035941	CDS					YKL161C		11	150687	149386	C		2011-02-03	1996-07-31	
S000118402	ARS		ARS1106		ARSXI-153	chromosome 11		11	152934	153172			2011-02-03	2006-08-30	Autonomously Replicating Sequence
S000001643	ORF	Verified	YKL160W	ELF1		chromosome 11		11	153269	153706	W		2011-02-03	1996-07-31	Transcription elongation factor that contains a conserved zinc finger domain; implicated in the maintenance of proper chromatin structure in actively transcribed regions; deletion inhibits Brome mosaic virus (BMV) gene expression
S000035865	CDS					YKL160W		11	153269	153706	W		2011-02-03	1996-07-31	
S000001642	ORF	Verified	YKL159C	RCN1		chromosome 11	S000007456	11	154451	153816	C		2011-02-03	1996-07-31	Protein involved in calcineurin regulation during calcium signaling; has similarity to H. sapiens DSCR1 which is found in the Down Syndrome candidate region
S000034776	CDS					YKL159C		11	154451	153816	C		2011-02-03	1996-07-31	
S000001640	ORF	Verified	YKL157W	APE2	YKL158W|LAP1	chromosome 11	S000001641|L000000092	11	154991	158232	W	-124.8	2011-02-03	2000-07-14|1996-07-31|2011-02-03	Aminopeptidase yscII; may have a role in obtaining leucine from dipeptide substrates; sequence coordinates have changed since RT-PCR analysis showed that the adjacent ORF YKL158W comprises the 5' exon of APE2/YKL157W
S000033809	CDS					YKL157W		11	154991	155271	W		2011-02-03	2000-07-14|1996-07-31	
S000033810	CDS					YKL157W		11	155655	158232	W		2011-02-03	2000-07-14|2011-02-03	
S000033811	intron					YKL157W		11	155272	155654	W		2011-02-03	2000-07-14	
S000001639	ORF	Verified	YKL156W	RPS27A	rp61|YS20|S27A	chromosome 11	L000002712	11	158613	159212	W		2011-02-03	1996-07-31|2011-02-03	Protein component of the small (40S) ribosomal subunit; nearly identical to Rps27Bp and has similarity to rat S27 ribosomal protein
S000033664	CDS					YKL156W		11	158613	158615	W		2011-02-03	1996-07-31	
S000033665	CDS					YKL156W		11	158967	159212	W		2011-02-03	1996-07-31	
S000033666	intron					YKL156W		11	158616	158966	W		2011-02-03	1996-07-31|2011-02-03	
S000028668	ORF	Dubious	YKL156C-A			chromosome 11		11	159091	158975	C		2011-02-03	2003-07-29	Dubious open reading frame unlikely to encode a protein; completely overlaps the verified gene RPS27A; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching
S000032493	CDS					YKL156C-A		11	159091	158975	C		2011-02-03	2003-07-29	
S000001638	ORF	Verified	YKL155C	RSM22		chromosome 11		11	161342	159456	C		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the small subunit; also predicted to be an S-adenosylmethionine-dependent methyltransferase
S000033531	CDS					YKL155C		11	161342	159456	C		2011-02-03	1996-07-31	
S000001637	ORF	Verified	YKL154W	SRP102		chromosome 11		11	161601	162335	W		2011-02-03	1996-07-31	Signal recognition particle (SRP) receptor beta subunit; involved in SRP-dependent protein targeting; anchors the alpha subunit, Srp101p to the ER membrane
S000033491	CDS					YKL154W		11	161601	162335	W		2011-02-03	1996-07-31	
S000006716	tRNA		tR(UCU)K			chromosome 11	L000003642	11	162558	162487	C		2011-02-03	2000-05-19	tRNA-Arg (Arg3), one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine
S000037862	noncoding_exon					tR(UCU)K		11	162558	162487	C		2011-02-03	2000-05-19	
S000007056	long_terminal_repeat		YKLWdelta3			chromosome 11		11	162831	163169	W		2011-02-03	2000-05-19	Ty1 LTR
S000001636	ORF	Dubious	YKL153W			chromosome 11		11	163600	164109	W		2011-02-03	1996-07-31	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data; transcription of both YLK153W and the overlapping essential gene GPM1 is reduced in the gcr1 null mutant
S000032752	CDS					YKL153W		11	163600	164109	W		2011-02-03	1996-07-31	
S000001635	ORF	Verified	YKL152C	GPM1		chromosome 11	L000000726	11	164385	163642	C		2011-02-03	1996-07-31	Tetrameric phosphoglycerate mutase, mediates the conversion of 3-phosphoglycerate to 2-phosphoglycerate during glycolysis and the reverse reaction during gluconeogenesis
S000032605	CDS					YKL152C		11	164385	163642	C		2011-02-03	1996-07-31	
S000001634	ORF	Uncharacterized	YKL151C			chromosome 11		11	165930	164917	C		2011-02-03	1996-07-31	Putative protein of unknown function; YKL151C promoter contains STREs (stress response elements) and expression is induced by heat shock or methyl methanesulfonate; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
S000031623	CDS					YKL151C		11	165930	164917	C		2011-02-03	1996-07-31	
S000001633	ORF	Verified	YKL150W	MCR1		chromosome 11	L000003134	11	166544	167452	W		2011-02-03	1996-07-31	Mitochondrial NADH-cytochrome b5 reductase, involved in ergosterol biosynthesis
S000031554	CDS					YKL150W		11	166544	167452	W		2011-02-03	1996-07-31	
S000122105	five_prime_UTR_intron					YKL150W		11	166400	166487	W		2011-02-03	2007-04-04	
S000001632	ORF	Verified	YKL149C	DBR1	PRP26	chromosome 11	L000000495	11	168829	167612	C	-106.4	2011-02-03	1996-07-31	RNA lariat debranching enzyme, involved in intron turnover; required for efficient Ty1 transposition
S000031536	CDS					YKL149C		11	168829	167612	C		2011-02-03	1996-07-31	
S000001631	ORF	Verified	YKL148C	SDH1	SDHA	chromosome 11	L000001823	11	171129	169207	C		2011-02-03	1996-07-31	Flavoprotein subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain
S000030671	CDS					YKL148C		11	171129	169207	C		2011-02-03	1996-07-31	
S000001629	ORF	Verified	YKL146W	AVT3		chromosome 11		11	171783	173861	W		2011-02-03	1996-07-31	Vacuolar transporter, exports large neutral amino acids from the vacuole; member of a family of seven S. cerevisiae genes (AVT1-7) related to vesicular GABA-glycine transporters
S000030513	CDS					YKL146W		11	171783	173861	W		2011-02-03	1996-07-31	
S000001630	ORF	Dubious	YKL147C			chromosome 11		11	172168	171551	C		2011-02-03	1996-07-31	Dubious open reading frame, unlikely to encode a protein; not conserved in closely related Saccharomyces species; partially overlaps the verified gene AVT3
S000030585	CDS					YKL147C		11	172168	171551	C		2011-02-03	1996-07-31	
S000001628	ORF	Verified	YKL145W	RPT1	YTA3|CIM5	chromosome 11	L000002557	11	174213	175616	W		2011-02-03	1996-07-31	One of six ATPases of the 19S regulatory particle of the 26S proteasome involved in the degradation of ubiquitinated substrates; required for optimal CDC20 transcription; interacts with Rpn12p and Ubr1p; mutant has aneuploidy tolerance
S000030368	CDS					YKL145W		11	174213	175616	W		2011-02-03	1996-07-31	
S000028841	ORF	Dubious	YKL145W-A			chromosome 11		11	174958	175050	W		2011-02-03	2003-07-29	Dubious open reading frame, unlikely to encode a protein; completely overlaps the verified essential gene RPT1; identified by expression profiling and mass spectrometry
S000034526	CDS					YKL145W-A		11	174958	175050	W		2011-02-03	2003-07-29	
S000001627	ORF	Verified	YKL144C	RPC25	C25|YKL1	chromosome 11	L000002427	11	176481	175843	C		2011-02-03	1996-07-31	RNA polymerase III subunit C25, required for transcription initiation; forms a heterodimer with Rpc17p; paralog of Rpb7p
S000037515	CDS					YKL144C		11	176481	175843	C		2011-02-03	1996-07-31	
S000001626	ORF	Verified	YKL143W	LTV1	YKL2	chromosome 11	L000000962	11	176781	178172	W		2011-02-03	1996-07-31	Component of the GSE complex, which is required for proper sorting of amino acid permease Gap1p; required for ribosomal small subunit export from nucleus; required for growth at low temperature
S000037465	CDS					YKL143W		11	176781	178172	W		2011-02-03	1996-07-31	
S000001625	ORF	Verified	YKL142W	MRP8	YKL3	chromosome 11	L000001156	11	178515	179174	W		2011-02-03	1996-07-31	Protein of unknown function; undergoes sumoylation; transcription induced under cell wall stress; protein levels are reduced under anaerobic conditions; originally thought to be a mitochondrial ribosomal protein based on sequence analysis
S000036742	CDS					YKL142W		11	178515	179174	W		2011-02-03	1996-07-31	
S000001624	ORF	Verified	YKL141W	SDH3	YKL4|CYB3	chromosome 11	L000001825	11	179667	180263	W		2011-02-03	1996-07-31	Cytochrome b subunit of succinate dehydrogenase (Sdh1p, Sdh2p, Sdh3p, Sdh4p), which couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain
S000036643	CDS					YKL141W		11	179667	180263	W		2011-02-03	1996-07-31	
S000001623	ORF	Verified	YKL140W	TGL1	YKL5	chromosome 11	L000002293	11	180779	182425	W		2011-02-03	1996-07-31	Steryl ester hydrolase, one of three gene products (Yeh1p, Yeh2p, Tgl1p) responsible for steryl ester hydrolase activity and involved in sterol homeostasis; localized to lipid particle membranes
S000036522	CDS					YKL140W		11	180779	182425	W		2011-02-03	1996-07-31	
S000001622	ORF	Verified	YKL139W	CTK1		chromosome 11	L000000432	11	182958	184544	W		2011-02-03	1996-07-31	Catalytic (alpha) subunit of C-terminal domain kinase I (CTDK-I), which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity
S000036668	CDS					YKL139W		11	182958	184544	W		2011-02-03	1996-07-31	
S000028421	ORF	Verified	YKL138C-A	HSK3		chromosome 11	S000028418	11	185012	184803	C		2011-02-03	2002-06-20	Essential subunit of the Dam1 complex (aka DASH complex), couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis
S000029957	CDS					YKL138C-A		11	185012	184803	C		2011-02-03	2002-06-20	
S000001621	ORF	Verified	YKL138C	MRPL31	YmL31	chromosome 11	L000001168|L000002529	11	185681	185286	C		2011-02-03	1996-07-31	Mitochondrial ribosomal protein of the large subunit
S000035696	CDS					YKL138C		11	185681	185286	C		2011-02-03	1996-07-31	
S000001620	ORF	Verified	YKL137W	CMC1		chromosome 11		11	185957	186292	W		2011-02-03	1996-07-31|2005-12-15	Evolutionarily conserved copper-binding protein of the mitochondrial intermembrane space, may be involved in delivering copper from the matrix to the cytochrome c oxidase complex; contains a twin CX9C motif
S000035632	CDS					YKL137W		11	185957	186292	W		2011-02-03	1996-07-31|2005-12-15	
